date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:59	11889/11889	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Jul%202022%2018:38:58%20GMT	https://bostamihtml.ibthemespro.com/homePage.html	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/homePage.html	(from )
12:00:59	2931/2931	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Aug%202022%2006:09:39%20GMT	https://bostamihtml.ibthemespro.com/robots.txt		(from )
12:01:00	610/610	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2010:38:58%20GMT	https://bostamihtml.ibthemespro.com/images/logo/faveicon.jpg	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/images/logo/faveicon.jpg	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:00	80388/80388	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Jul%202022%2010:38:56%20GMT	https://bostamihtml.ibthemespro.com/assets/fontaswesome/css/fontawesome.min.css	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/assets/fontaswesome/css/fontawesome.min.css	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:00	100782/100782	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Jul%202022%2010:38:56%20GMT	https://bostamihtml.ibthemespro.com/assets/fontaswesome/css/all.min.css	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/assets/fontaswesome/css/all.min.css	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:01	65296/65296	---M-Z	200	added ('OK')	text/css	date:Fri,%2029%20Jul%202022%2010:09:24%20GMT	https://bostamihtml.ibthemespro.com/css/tailwind.css	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/css/tailwind.css	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:01	6411/6411	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Jul%202022%2014:14:24%20GMT	https://bostamihtml.ibthemespro.com/css/custom.css	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/css/custom.css	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:02	5087/5087	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Jul%202022%2010:38:58%20GMT	https://bostamihtml.ibthemespro.com/images/logo/logo.png	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/images/logo/logo.png	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:02	13770/13770	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Aug%202022%2006:09:39%20GMT	https://bostamihtml.ibthemespro.com/	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/index.html	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:05	24702/24702	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Jul%202022%2010:38:58%20GMT	https://bostamihtml.ibthemespro.com/aboutTwo.html	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/aboutTwo.html	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:05	22877/22877	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Jul%202022%2010:38:56%20GMT	https://bostamihtml.ibthemespro.com/resumeTwo.html	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/resumeTwo.html	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:05	49667/49667	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Jul%202022%2014:16:54%20GMT	https://bostamihtml.ibthemespro.com/portfiloTwo.html	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/portfiloTwo.html	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:06	61475/61475	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Jul%202022%2018:33:28%20GMT	https://bostamihtml.ibthemespro.com/blogTwo.html	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/blogTwo.html	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:07	20046/20046	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Jul%202022%2010:55:08%20GMT	https://bostamihtml.ibthemespro.com/contactTwo.html	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/contactTwo.html	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:07	435/435	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Jul%202022%2010:38:58%20GMT	https://bostamihtml.ibthemespro.com/images/icons/dowanload.png	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/images/icons/dowanload.png	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:10	31066/31066	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Jul%202022%2010:38:58%20GMT	https://bostamihtml.ibthemespro.com/images/about/avatar.jpg	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/images/about/avatar.jpg	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:10	15209/15209	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2017%20Jul%202022%2011:11:40%20GMT	https://bostamihtml.ibthemespro.com/js/main.js	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/js/main.js	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:11	298523/298523	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Jul%202022%2010:38:58%20GMT	https://bostamihtml.ibthemespro.com/js/vendor/jquary.min.js	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/js/vendor/jquary.min.js	(from https://bostamihtml.ibthemespro.com/homePage.html)
12:01:12	23940/23940	---M--	200	added ('OK')	font/woff2	date:Fri,%2015%20Jul%202022%2010:38:56%20GMT	https://bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-regular-400.woff2	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-regular-400.woff2	(from https://bostamihtml.ibthemespro.com/assets/fontaswesome/css/all.min.css)
12:01:15	181852/181852	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2015%20Jul%202022%2010:38:56%20GMT	https://bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-brands-400.ttf	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-brands-400.ttf	(from https://bostamihtml.ibthemespro.com/assets/fontaswesome/css/all.min.css)
12:01:16	60520/60520	---M-Z	200	added ('OK')	font/ttf	date:Fri,%2015%20Jul%202022%2010:38:56%20GMT	https://bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-regular-400.ttf	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-regular-400.ttf	(from https://bostamihtml.ibthemespro.com/assets/fontaswesome/css/all.min.css)
12:01:16	105536/105536	---M--	200	added ('OK')	font/woff2	date:Fri,%2015%20Jul%202022%2010:38:56%20GMT	https://bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-brands-400.woff2	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-brands-400.woff2	(from https://bostamihtml.ibthemespro.com/assets/fontaswesome/css/all.min.css)
12:01:17	4960/4960	---M--	200	added ('OK')	font/woff2	date:Fri,%2015%20Jul%202022%2010:38:56%20GMT	https://bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-v4compatibility.woff2	C:/Mes%20Sites%20Web/Impact/bostamihtml.ibthemespro.com/assets/fontaswesome/webfonts/fa-v4compatibility.woff2	(from https://bostamihtml.ibthemespro.com/assets/fontaswesome/css/all.min.css)
